go.id,go.term,Definition,Ontology,pvalue,count.InDataset,count.InGenome,totaltermInDataset,totaltermInGenome,BH.adjusted.p.value,EntrezID
GO:0048856,anatomical structure development,"The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome.",BP,5.42252886820732e-6,1091,5650,252042,1476651,0.0012507374495542795,23242;101;1191;5027;51092;57619;7042;7380;10743;1298;1969;2131;2261;2736;285590;3226;3623;4883;5052;5251;53;5307;56172;60529;655;6662;6694;8626;9060;9759;4256;10411;10451;10519;113026;1284;1464;153090;1942;2041;2049;2050;2069;219699;2263;2296;290;302;3091;3339;3397;3685;3952;4211;4627;4897;5333;54828;5578;5587;57007;5747;57674;58495;6095;6461;6733;7045;7410;80781;8291;83478;857;8817;8828;8829;9289;9394;23626;3955;596;598;83943;2309;5241;8204;2099;8879;2185;9319;9897;994;1045;1289;1399;2308;2889;4193;4215;64220;84168;1906;25976;3726;4643;4915;57178;677;83605;84700;170692;204851;23094;28996;341640;64093;1512;3399;51107;6092;80000;168667;4088;4091;5914;5979;6382;6385;652;847;170690;5087;5228;5727;79633;3267;50487;5819;102;10454;2530;26115;2768;29123;367;4010;4836;55224;57669;6256;8178;9817;9871;26011;51471;7358;55614;286204;57045;6911;7296;8013;9620;6774;2066;23603;10512;28514;5362;8313;92129;1020;23284;23314;2534;26053;266727;323;4916;51473;55140;6695;7026;80128;84197;9201;92737;9423;10461;5788;1592;183;23371;403;4326;4357;5176;5314;55959;5629;7020;7161;7466;84159;1999;56949;824;23081;6498;9113;4849;4683;129685;54892;57167;338596;54880;64168;64711;2932;80709;9231;6788;10395;10959;131405;23654;2909;4036;55764;57545;5916;79977;51043;26084;1050;3280;3720;51599;5253;5315;5860;10761;4216;5468;89884;2186;3297;5155;207;26528;55366;55504;8456;8549;2324;123872;2348;2626;55036;9645;79152;1649;26057;4209;4665;55512;55790;860;768;80144;64398;6091;6376;4781;64764;7482;81029;22856;50515;2683;389015;54768;57835;220;221322;357;8412;10468;2009;54502;5777;8514;85439;6778;1015;4853;2322;10538;23228;201294;2302;4067;775;83737;9398;3643;7468;4734;9249;4194;5138;56999;4772;6586;1832;1785;4052;287;1021;3172;4821;126695;23022;2317;64919;6772;353116;79983;122786;490;6597;84440;10498;5447;85301;10428;10447;117144;122402;1238;128178;128553;1462;1523;200734;2070;222166;2245;23401;23432;23705;253558;25803;25962;26298;2651;283417;29948;29980;30811;3171;3211;421;51070;51174;51430;54852;54894;54897;54971;54993;55107;55698;55809;56776;56944;57158;57593;57645;57758;6239;6478;7088;7469;7551;7874;79173;81621;81839;8312;8527;90993;9569;9825;9980;2176;51465;6595;83990;91181;9425;79582;9148;10643;1368;1474;27122;3875;4779;636;6477;7163;8218;9580;5046;10409;162;1767;2622;284086;9742;4300;10718;2593;3673;3983;51466;51513;7090;1718;10858;134;1400;1826;1946;1995;23040;23092;23138;2353;27111;29767;3984;4045;4661;4681;51195;56134;56135;56138;56139;56140;56141;56142;56143;56144;56145;56146;56147;7975;8140;818;84059;8787;8997;9211;9771;9965;747;10458;1267;22854;4744;51761;56288;57731;84612;1002;151449;23114;2674;2817;2887;3730;4009;4684;55816;5909;59277;6324;6405;64855;6711;6712;7143;729920;7430;7869;8399;8633;90249;9369;9378;9499;9846;4685;10160;119;221935;22941;26052;28988;54549;9379;11059;1827;224;26280;27330;2950;340665;40;4118;4155;4862;5066;54221;64377;6455;686;140733;1445;1500;2181;29;2902;3777;378;388585;388662;409;5463;55219;56934;5793;613;6310;64405;6453;6857;7520;7881;928;9531;2064;6526;3065;3915;22806;23184;6398;2139;1396;1525;1889;22980;27295;282996;4151;51196;5467;56950;57538;6717;79602;8814;8932;4331;124976;10290;10791;1106;1489;23060;26287;463;4703;57496;6442;6938;8087;8912;9099;3475;4656;6840;26509;3756;8038;85461;2013;2192;2288;5618;5740;682;81671;8614;3099;353;540;595;7392;9612;50863;7534;60484;3635;10507;11135;116985;152273;1902;2059;221061;221472;226;23268;23370;23580;25805;3249;3689;375611;4651;5064;55785;58480;5962;7429;89846;9368;25833;29841;3891;3909;3918;412;51806;646;6700;7357;8796;22836;56159;7022;8031;8644;3417;10765;27161;3708;57003;57282;2494;57662;1877;27183;4188;3225;6506;30001;60436;90102;23405;7074;283149;80139;114990;3169;753;8842;2895;257194;27063;4058;466;55714;57118;5906;6280;81532;146760;22891;23108;23189;27124;4099;5802;59341;81618;2934;79885;163175;374;10655;4773;64754;5738;56259;7374;8888;1285;576;6301;7060;161357;81544;25987;6507;18;23017;23026;3746;5058;89797;84678;104;91584;3737;5205;8925;152789;3747;2539;79109;805;84630;9143;9919;238;63827;3912;23224;23353;89927;26038;10159;3705;9283;4137;9331;999;317762;388677;6513;83696;1952;2120;254778;63976;3766;9639;84376;113251;832;1397;57217;861;84148;1788;1316;51341;5795;204219;399;57580;22985;8444;23218;25946;87;8563;10457;22904;29887;7286;9923;27086;4286;8840;9618;6720;83716;5167;196527;56920;863;1374;1646;373156;3850;8407;2775;3337;2695;2696;3570;10076;2155;23175;3936;4837;8431;5792;10938;50810;79778;79789;80303;8766;92558;401138;144501;3855;3856;3860;387273;3887;3892;440051;5317;8502;8688;400746;10397;208;85477;81792;392255;26018;441478;3321;11331;6732;342184;3899;1258;6101;5305;3691;80314;4016;51676;59269;3281;3693;10404;5782;7104;2792;4782;360;4644;7068;23205;256987;81846;84668;8537;54845;23345;408;64327;2820;10202;1786;10296;864;9215;54796;151516;54206;64131;285051;3707;1236;442721;845;84665;694;6820;81537;10626;4926;5583;8202;4602;3566;5590;1441;4217;53637;22882;282969;440275;57540;124936;221336;339479;84293;169200;10298;116844;1232;2321;23328;3315;7015;23499;29882;149840;79813;10184;117154;1602;23245;11057;83853;64759;1235;8419;26153;4041;51208;6522;79827;5426;5562;25925;2063;6904;23105;23566;54437;8428;29956;55112;51741;3222;56243;85414;22953;858;9254;29993;57624;23043;26012;6383;3784;9261;124540;406;58497;55198;6653;2852;4988;10090;23303;26037;114788;64284;84816;23363;26259;84079;8546;8943;57591;93166;3221;10611;29904;3556;654429;79953;6548;7139;4000;9026;80045;2782;6010;79888;10082;161;166336;23002;64750;4774;55638;84966;64072;3418;1101;124565;54808;4057;60676;4638;32;80004;7052;6097;79068;89766;84649;4255;81606;10049;7423;5062;57492;1501;22849;23613;3706;5144;8470;9472;5104;9914;22899;1364;9572;256764;26504;23254;5045;5652;63036;826;6832;80207;2122;5420;8826;231;55083;7369;6195;9644;29775;90627;140469;64423;50848;7082;9414;1112;158326;123041;51742;6430;286262;23373;81;1793;4739;6281;80005;3551;3716;344901;23327;57699;8437;9699;5025;11145;10584;1453;79414;59352;22881;64332;948;348110
GO:0048858,cell projection morphogenesis,The process in which the anatomical structures of a cell projection are generated and organized.,BP,1.72458779841685e-6,143,577,252042,1476651,6.247313120820374e-4,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;1020;2064;89884;25987;91584;9201;9331;4781;104;1785;2932;3475;4099;56920;5802;9423;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;4916;153090;23405;28988;29993;4681;57624;10160;1952;23043;26012;2902;4734;6383;10090;1942;23303;26037;4915;6498;7074;3397;1523;23363;26259;84079;1501;22891;102;10611;26052;29904;3706;8997;64919;5727;4036;344901;23327;57699;6857;8437;9699;440275;5590;8826;7429;23189;348110;23603;6239
GO:0048871,multicellular organismal homeostasis,Any process involved in the maintenance of an internal steady state at the level of the multicellular organism.,BP,2.14966191075906e-4,111,472,252042,1476651,0.02056708937395682,134;2308;4923;6774;79068;231;29123;31;5025;6662;8029;11272;124220;1258;282809;3315;4057;5052;7018;111;115;360;5575;5577;7466;8529;8766;1525;12;64127;18;128866;2296;2651;27347;1512;79888;5166;2185;29887;10518;158046;24;6010;6101;64072;84059;8842;1445;3635;5027;51208;101;169200;5578;596;9455;59341;6337;6338;6340;9572;114781;55765;6584;126695;1364;29841;7357;79152;8626;23373;284207;28514;32;5562;64784;8013;948;2104;23175;283455;2887;3297;3480;3566;3952;4849;51043;51316;55198;5618;6319;63976;6778;7840;79602;79813;857;10062;1649;23228;3226;3397;406;4857;4883;5334;55366;7090;23371
GO:0050767,regulation of neurogenesis,"Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.",BP,3.05061988037318e-7,186,768,252042,1476651,1.659055538099793e-4,3091;6376;23405;207;2895;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;64764;81532;9897;10519;1400;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;596;89927;1785;2932;4897;1020;3475;56920;80128;9423;7068;54845;388585;28514;3280;53637;64919;22882;2309;282969;4009;4211;440275;4821;5087;57540;655;7161;9283;124936;151449;221336;23081;2736;3169;339479;392255;4681;5914;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;6662;9148;23105;10507;1946;23566;5792;8428;29956;4916;7143;85414;26011;3065;5468;23043;26012;2902;4734;6383;91584;1826;8829;55198;6653;84376;2852;4036;4988;7520;10090;1942;2049;23303;26037;5747;6091;6092;6498;7074;114788;1399;57580;64284;84816;3397;1523;23363;26259;84079;4602;5583;3418;7015;221935;22849;23613;6453;9231;102;10611;26052;10458;29904;3706;8997;9572;84630;23242;23373;238;29993;8826;344901;23327;57699;6857;8437;9699;5025;1453;10498;5629;10718;2066;6774;9289;23060;406;58497
GO:0050769,positive regulation of neurogenesis,"Any process that activates or increases the frequency, rate or extent of neurogenesis, the generation of cells within the nervous system.",BP,2.75020365996673e-4,107,455,252042,1476651,0.0253730843021752,3091;6376;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;64764;81532;9897;23405;596;124936;151449;221336;23081;2736;3169;339479;392255;4681;4821;4897;5914;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;9423;9148;10507;1946;23566;4916;3280;4099;22891;26011;3065;5468;7161;1826;8829;6091;6092;6498;7074;1523;23363;26259;84079;4602;5583;1902;22849;23613;6453;9231;10458;29904;3706;8997;84630;4036;23242;23373;238;29993;655;8826;23327;57699;6857;8437;9699;1399;5025;1453;5629;23060;26012;2852;4988;7520
GO:0050773,regulation of dendrite development,"Any process that modulates the frequency, rate or extent of dendrite development.",BP,1.32736304728495e-6,47,139,252042,1476651,5.714850986498079e-4,10507;23043;26012;2902;2932;4734;6383;3397;1523;23363;26259;29882;84079;221935;22849;1902;23613;6453;9148;9231;23105;5802;102;1020;10611;26037;1942;26052;10458;29904;3706;7074;8997;153090;23242;23373;238;29993;655;8826;10498;114788;1399;57118;57580;64284;84816
GO:0050808,synapse organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell).",BP,5.74573937643976e-4,93,394,252042,1476651,0.041517989494232195,10160;1020;119;1399;1826;2066;221935;22941;23284;26052;28988;4897;54549;6712;92737;9378;9379;2064;22953;8997;9254;1488;26059;10611;2902;64284;9423;5747;6092;1946;2049;2895;29904;3556;40;4915;4916;576;654429;79953;9231;4774;5064;55638;63827;84966;1501;22891;102;26037;1942;10458;3706;7074;7534;153090;29882;9148;2534;3480;3643;85461;10243;6376;11346;9722;5802;10397;87;8829;378;57497;58489;6405;8828;266727;79414;4744;22854;5792;1740;23613;23184;23654;6453;26280;10507;22899;23114;4009;4137;4644;7143
GO:0050919,negative chemotaxis,The directed movement of a motile cell or organism towards a lower concentration of a chemical.,BP,5.46707514761804e-4,12,26,252042,1476651,0.040064742908040574,91584;6091;10718;6092;7869;8633;9423;1946;3685;54437;6586;8828
GO:0051017,actin filament bundle assembly,The assembly of actin filament bundles; actin filaments are on the same axis but may be oriented with the same or opposite polarities and may be packed with different levels of tightness.,BP,4.24083458460612e-6,45,136,252042,1476651,0.0010955135940683759,5962;3397;3984;6376;7429;2185;221061;221692;3693;408;55616;6548;7840;10411;1902;2041;22899;22998;285590;4088;5058;51466;55160;5829;6281;6385;8829;9639;10391;10395;116985;90102;56776;56907;84501;10458;119;2059;29984;3936;4082;4739;7430;81;87
GO:0051056,regulation of small GTPase mediated signal transduction,"Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction.",BP,8.12548620271185e-6,85,316,252042,1476651,0.001614627864088876,10564;23362;23550;9922;57706;9649;5962;19;345;8829;1785;26053;10160;10451;152273;221178;221472;2245;22899;23101;23189;23263;23268;23370;26084;29;4650;50649;50650;54848;55160;55785;57449;57580;613;64283;6453;64787;7074;7204;7410;84904;89846;8997;9639;10395;2909;1902;408;6091;9289;51196;1399;2889;3707;4067;4853;10156;153090;22821;7042;79109;8437;1124;116984;116985;23092;23094;23108;23779;26037;29984;399;57186;57522;58480;5909;79658;83478;84253;90627;9411;9754;9886;9901
GO:0051128,regulation of cellular component organization,"Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope.",BP,6.9280111703336e-5,471,2342,252042,1476651,0.009520611013948922,54880;10298;10516;10718;1154;1399;183;23678;3487;4009;51196;56994;57521;60676;6695;81621;817;83737;9564;26153;408;409;967;9779;119;2059;2934;5962;7429;822;85477;4703;1643;10519;50810;89927;1104;23363;4779;858;56155;9319;2909;10395;10428;10458;10507;11135;116985;152273;1902;2185;221061;221472;2245;226;23268;23370;23580;23654;2534;25805;2768;3249;3689;375611;4627;4651;5064;55785;5747;57619;58480;7430;89846;9368;1969;1785;26053;9759;550643;286;6804;55486;64083;2932;10015;128866;5314;7517;345;207;2895;153090;257194;27063;2889;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;6376;64764;81532;9897;1400;146760;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6911;81618;4091;56937;753;113251;1946;283149;832;57520;116840;170690;23224;51473;8814;9742;30844;3092;5770;85439;9026;102;2064;596;6195;6548;6832;7042;84678;9211;9472;123879;203245;2100;23677;2786;29948;3172;323;4088;5167;5467;5468;5795;623;6586;6595;6597;694;79602;79960;84722;85004;92304;978;4897;1020;3475;56920;80128;9423;57580;9113;11034;5580;1236;25802;442721;5581;55971;10664;3720;51043;6720;220134;348235;4137;57662;58497;6904;4926;5058;6188;29103;51451;5590;143098;23514;57600;81620;9882;208;302;3673;11331;2901;55869;7520;4683;51750;100134934;79991;10574;4216;5570;3397;3984;84630;6653;1191;8780;638;5205;5420;10391;5066;9620;116028;1015;10411;10095;84079;3480;3643;57535;342184;51466;56907;84501;367;3064;1002;23499;29882;8766;192683;257364;29993;10103;23327;28514;29904;146691;652;655;1906;2069;4041;5155;55512;2099;55832;4591;26119;636;7018;51479;81;10062;857;23105;23566;5792;8428;29956;4916;7143;23043;26012;2902;4734;6383;91584;1826;8829;3685;5788;949;1445;8291;10461;29;613;10090;1942;2049;23303;26037;6091;6092;6498;7074;114788;64284;84816;1523;26259;348110;23613;26052;54828;9148;55616;7840;824;5027;2041;22899;22998;285590;55160;5829;6281;6385;9639;90102;1786;4602;50853;57731;6711;6712;29767;23603;29984;57669;8826;10611;23284;3556;40;576;654429;79953;9231;9378;11031;196527;55198;948;5629;221935;22849;6453;3706;8997;2539;5244;5253;5562;23299;8313;23558;3936;9627;10049;3297;3337;19;7534;64423;5605;10105;2852;8398;4000;598;997;54737;9869;146395;378;57497;58489;6405;8828;266727;79414;6857;23242;23373;238;2192;1793;201294;4739;6239;80005;64787;23081;114781;6455;4836;7161;8626;54978;23274;7405;79443;84168;6662;55187;10274;4656;10938;3566;4773;64802;10801;49856;6101;9662;399687;9531;3551;9659;9922;6382;3091;5909;344901;57699;8437;9699;164153;79778;7874;548593;23184;3099;26280;4331;4286;10498;4853;50848;10188;146722;57533;5305;5583;7082;861;81626;1289
GO:0051235,maintenance of location,"Any process in which a cell, substance or cellular entity, such as a protein complex or organelle, is maintained in a location and prevented from moving elsewhere.",BP,9.26881878076984e-8,85,286,252042,1476651,6.384980297446317e-5,4188;6717;2934;85477;540;845;10956;2901;2495;2317;57731;7430;83660;10345;5144;805;817;9472;287;477;775;79068;32;440503;8399;10938;948;949;10062;19;5468;9619;3685;3952;1407;2867;8204;8291;84649;857;5167;4644;3064;6280;4681;4052;57120;64083;6653;152404;1020;7295;1236;1649;219931;22821;30001;3708;3709;5027;57158;5788;51608;9113;2185;4067;5581;5777;4923;2852;387129;57214;623;6376;129685;83860;7405;8943;207;3098;3099;23224;23345;23353;3954
GO:0051345,positive regulation of hydrolase activity,"Any process that activates or increases the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds.",BP,6.18978320649987e-4,150,684,252042,1476651,0.043215560724839966,10395;1285;1512;1611;3092;4088;4137;5468;6091;6280;9026;9966;10316;183;1902;4915;2261;2263;3673;2099;2321;4916;2192;857;378;5590;207;5580;6188;5524;805;10049;29103;3301;3337;481;7139;10156;10411;10451;10507;10681;11033;1124;116984;116985;116986;116987;119385;153090;1793;2064;22821;22899;23092;23094;23108;23779;26130;26286;2775;2889;29;2909;2932;3267;3993;408;4650;50848;54206;54453;54828;55160;55357;55616;57522;57580;57706;5906;5909;5996;5998;6000;6002;6004;613;6281;6904;79658;81704;83478;84079;84253;8437;8502;85397;858;8787;8826;8829;8997;90627;9135;9411;9628;9732;9754;9901;9922;1509;1612;255082;2852;3297;4217;10062;64788;440503;1236;1399;1969;2041;208;2185;2302;23603;26037;4739;57186;7074;92154;9639;83874;5587;1942;4067;1785;5788;4155;6774;84168;54866;10010;23397;29128;2534;2902;84630;2934
GO:0051651,maintenance of location in cell,"Any process in which a substance or cellular entity, such as a protein complex or organelle, is maintained in a specific location within, or in the membrane of, a cell, and is prevented from moving elsewhere.",BP,6.03275636843091e-4,24,72,252042,1476651,0.04269621339383328,2934;85477;10956;2901;2495;6717;2317;57731;7430;83660;857;64083;6653;1020;7295;129685;83860;7405;207;3098;3099;23224;23345;23353
GO:0051693,actin filament capping,"The binding of a protein or protein complex to the end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits.",BP,3.79737133738022e-4,14,32,252042,1476651,0.03139297214056371,119;2059;2934;5962;7429;822;25802;29767;442721;50853;57731;6711;6712;85477
GO:0051960,regulation of nervous system development,"Any process that modulates the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.",BP,6.43441669187439e-7,205,870,252042,1476651,3.1660394131970506e-4,3091;6376;23405;207;2895;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;64764;81532;9897;10519;1400;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;596;89927;55764;2736;9283;1785;2932;4897;1020;3475;56920;80128;9423;163175;26011;388585;5914;5916;400746;56288;7068;54845;28514;3280;53637;64919;22882;2309;282969;4009;4211;440275;4821;5087;57540;655;7161;124936;151449;221336;23081;3169;339479;392255;4681;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;6662;9148;23105;10507;1946;23566;5792;8428;29956;4916;7143;85414;3065;5468;23043;26012;2902;4734;6383;91584;1826;8829;406;58497;55198;6653;84376;2852;4036;4988;7520;10090;1942;2049;23303;26037;5747;6091;6092;6498;7074;114788;1399;57580;64284;84816;3397;1523;23363;26259;84079;10611;23284;29904;3556;40;576;654429;79953;9231;9378;4602;5583;3418;7015;221935;22849;23613;6453;102;26052;10458;3706;8997;9572;84630;7534;9620;23242;23373;238;29993;8826;23432;344901;23327;57699;6857;8437;9699;5025;1453;26280;266727;79414;10498;22899;5629;10718;2066;6774;9289;23060
GO:0051962,positive regulation of nervous system development,"Any process that activates, maintains or increases the frequency, rate or extent of nervous system development, the origin and formation of nervous tissue.",BP,3.79765945763134e-4,119,519,252042,1476651,0.03139297214056371,3091;6376;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;64764;81532;9897;23405;596;2736;9283;26011;400746;4099;56288;124936;151449;221336;23081;3169;339479;392255;4681;4821;4897;5914;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;9423;9148;10507;1946;23566;4916;3280;22891;3065;5468;7161;1826;8829;2852;4036;4988;7520;6091;6092;6498;7074;1523;23363;26259;84079;2049;23284;2895;29904;3556;40;576;654429;79953;9231;9378;4602;5583;1902;22849;23613;6453;10458;3706;8997;84630;23242;23373;238;29993;655;8826;23327;57699;6857;8437;9699;1399;5025;1453;5629;23060;26012
GO:0060284,regulation of cell development,"Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate.",BP,1.86760982465158e-6,207,893,252042,1476651,6.247313120820374e-4,3091;6376;23405;207;2895;153090;183;2185;23654;2534;257194;27063;2889;2909;4058;4067;466;4915;5176;51761;55714;5587;57118;5906;5979;6280;6324;64764;81532;9897;10519;1400;146760;1902;2288;22891;23108;23189;27124;4099;4193;5793;5802;59341;6695;6911;81618;596;89927;1785;2932;4897;1020;3475;56920;80128;9423;7068;54845;388585;28514;3280;53637;64919;22882;2309;282969;4009;4211;440275;4821;5087;57540;655;7161;9283;124936;151449;221336;23081;2736;3169;339479;392255;4681;5914;60436;652;81544;1002;23499;29882;3984;4137;5058;8766;6662;9148;23105;10507;1946;23566;5792;8428;29956;4916;7143;85414;26011;3065;5468;9759;4656;64855;23043;26012;2902;4734;6383;91584;1826;8829;406;58497;55198;6653;84376;2852;4036;4988;7520;10090;1942;2049;23303;26037;5747;6091;6092;6498;7074;114788;1399;57580;64284;84816;3397;1523;23363;26259;84079;4602;5583;3418;7015;1906;5629;221935;22849;23613;6453;9231;102;10611;26052;10458;29904;3706;8997;9472;2539;8313;9572;84630;23242;23373;238;29993;8826;23603;2192;81;1793;201294;4739;6239;6281;80005;3551;344901;23327;57699;6857;8437;9699;5025;10512;1453;10498;4853;4057;51208;10718;2066;6774;9289;23060
GO:0060348,bone development,"The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components.",BP,4.27219710516349e-4,51,189,252042,1476651,0.03369817762416362,2261;2296;4209;4665;55512;55790;652;860;8817;6662;8313;5914;10498;5447;5916;85301;196527;3952;25946;4211;5305;5777;27086;302;10507;64131;79633;4041;5788;2263;22856;4057;60676;7020;9249;59341;1112;158326;4853;51208;1101;124565;124976;285590;29123;5251;54808;55959;7468;8840;9060
GO:0061024,membrane organization,"A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins.",BP,3.09208112615753e-4,161,730,252042,1476651,0.027499925631916177,2013;23180;302;6281;4118;26509;4627;8291;10451;858;24;5027;27183;1793;19;2934;3689;51454;948;23353;10458;53947;55971;6711;79633;92154;23175;5578;4000;5520;5104;928;196527;9135;9342;8546;5819;2852;9882;208;128866;2901;1191;79152;10397;207;64398;287;51479;6804;84079;6548;3099;257364;56907;84501;27109;3954;84303;5788;481;3308;9697;1289;23114;4897;57731;10079;23250;3783;4363;5205;5244;367;7042;10105;1267;596;598;6774;399687;64083;10959;1453;149111;2153;2157;22870;23243;2348;374;5265;83696;90411;966;9871;9919;85409;143187;9145;65055;11031;3673;5468;55198;51761;121601;50636;80183;10015;857;51608;23023;23603;10345;55647;9378;9379;10243;29993;2139;116841;6857;3092;57655;5580;4836;7161;7534;8626;54978;2932;9026;203245;23613;353116;1785;7357;1399;23184;1212;161;1718;2069;23149;23216;26119;26130;29988;3267;4036;408;409;4155;58513;6453;7018;8218;85439;8871;9185
GO:0061180,mammary gland epithelium development,"The process whose specific outcome is the progression of the mammary gland epithelium over time, from its formation to the mature structure. The mammary gland is a large compound sebaceous gland that in female mammals is modified to secrete milk.",BP,1.77153807611418e-4,24,67,252042,1476651,0.017772138777172642,1969;595;6778;11331;6091;10765;6239;80139;374;367;2736;5727;9423;2263;2066;207;208;4255;81606;9113;2099;5241;3091;9914
GO:0061564,axon development,"The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation).",BP,2.2019421462288e-5,109,438,252042,1476651,0.003729945606062654,10458;1267;2263;22854;4744;4897;51761;56288;57731;596;80128;84612;1002;10512;1400;151449;1826;2049;2131;23114;2534;2674;2736;2817;2887;2909;323;3730;4009;4684;51466;5578;55816;5747;5909;59277;5979;6091;6092;6324;6405;6477;64855;655;6586;6711;6712;7143;729920;7430;7869;8013;8399;8633;8828;8829;90249;9211;9369;9378;9499;9846;4685;1020;2064;89884;25987;91584;9201;9331;4781;104;1785;2932;3475;4099;56920;5802;9423;146760;2348;1946;219699;23499;29882;3984;4137;5058;8766;23242;23105;10507;23566;26053;54437;5792;8428;29956;4916;10090;1942;23303;26037;2902;4915;6498;7074;64919;5727
GO:0061572,actin filament bundle organization,"A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle.",BP,5.27486102058893e-6,45,137,252042,1476651,0.0012507374495542795,10458;119;2059;29984;3936;4082;4739;7430;81;87;5962;3397;3984;6376;7429;2185;221061;221692;3693;408;55616;6548;7840;10411;1902;2041;22899;22998;285590;4088;5058;51466;55160;5829;6281;6385;8829;9639;10391;10395;116985;90102;56776;56907;84501
GO:0070588,calcium ion transmembrane transport,A process in which a calcium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore.,BP,4.26917512393428e-4,73,293,252042,1476651,0.03369817762416362,11331;221154;3954;55486;10345;5144;6717;805;817;845;9472;287;477;775;4644;3064;84766;1236;1649;219931;22821;30001;3708;3709;5027;57158;5788;2185;4067;5581;5777;4923;2852;387129;57214;623;6376;2902;8398;10681;9722;8291;63892;786;481;6548;2539;2534;799;114780;117144;196527;27039;29850;302;309;3685;490;4988;5025;5138;54822;55799;57113;59285;59341;776;779;8911;8912;9254;93129;93589
GO:0071383,cellular response to steroid hormone stimulus,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a steroid hormone stimulus.",BP,1.5532219380699e-5,68,243,252042,1476651,0.0027202444552671657,2099;2852;10498;2100;2274;2288;367;56937;8031;8202;8204;8312;861;9113;11331;81606;8626;23558;3169;5058;4734;10062;11057;2063;2104;2494;2649;3172;5467;5468;5914;5916;6095;6097;6256;652;655;7026;7068;8013;8431;9572;5241;409;27086;3065;51341;6597;9611;9612;8644;1906;2322;2950;677;2309;490;687;114907;1244;2308;5176;54206;64754;1407;406;5536;477
